id_cliente,nome,email,idade,cidade,data_cadastro,telefone
33,L. MARTINS,l.martins892@hotmail.com,79,DESCONHECIDO,2020-02-28 00:00:00,(70)95712-9955
640,Lucas Rocha,lucas.rocha@hotmail.com,,,2022-03-27 00:00:00,(12)91314-7517
1081,Matues Teixeira,matues.teixeira@yahoo.com.br,23,,2022-08-09 00:00:00,(93)99202-3687
195,Pedro Ribeiro,pedro.ribeiro@empresa.com.br,76,RIO,2022-04-19 00:00:00,(96)96412-6320
1150,SANDRA ALMEIDA,sandra.almeida@outlook.com,56,CTBA  ,2021-11-19 00:00:00,(43)91480-6148
1158,Alice Carvalho Jr.,alice.carvalho.jr.@mail(at)domain.com,61,Rio de Jnaeiro,2023-07-28 00:00:00,XXXXX
896,VITOR OLIVEIRA,,39,POA,2020-11-03 00:00:00,(93)91272-3314
504,J. ARAUJO,j.araujo@empresa.com.br,85,  NITEROI,2023-02-25 00:00:00,(20)93698-5047
916,hugo martins,hugo.martins@gmail.com,52,BRASÍLIA,2021-06-05 00:00:00,(37)94578-1013
1043, Sofia Carvalho  ,sofia.carvalho@empresa.com.br,40, Sao Jose dos Campos ,2022-11-03 00:00:00,(52)92705-2437
1030, BRUNO PINTO filoh,bruno.pinto.filoh@None,44,SJC,2023-08-11 00:00:00,(88)94911-7939
1132,  SOFIA PEREIRA ,sofia.pereira@hotmail.com,85,sp ,2020-12-04 00:00:00,(38)99062-9471
801,Tiago Gomes  ,tiago.gomes@yahoo.com.br,52,  vila velha ,2022-05-07 00:00:00,(51)97674-7224
161,Diego Pereira,diego.pereira@empresa.com.br,34,Niteroi,2022-01-09 00:00:00,
957,Carlos Mendes,,44,Porto Alegre,2021-10-24 00:00:00,(92)94287-2329
822,Hugo Carvalho,hugo.carvalho@empresa.com.br,38,  Niterói ,2023-03-29 00:00:00,(92)98340-1911
1116,ANA PINTO,ana.pinto@outlook.com,50,Curitiba,2020-09-22 00:00:00,(81)91933-6334
878,Eduardo de Moura,,52,SAO PAULO,2021-04-05 00:00:00,(53)94128-9559
914,MARIANA DOS SOUZA,mariana.dos.souza@empresa.com.br,19,Sao Jose do sCampos ,2023-12-03 00:00:00,XXXXX
153,Pedro Teixeira,pedro.teixeira@empresa.com.br,22,SãoPaulo,2021-07-16 00:00:00,0000
1141, c. barbosa  ,c.barbosa@yahoo.com.br,55,nitreoi,2020-07-23 00:00:00,(98)92447-8763
510,sofia rocha,sofia.rocha@empresa.com.br,50,SAO JOSE DOS CAMPOS,2022-06-04 00:00:00,
1047,Pedro de Ferreira,pedro.de.ferreira@yahoo.com.br,29,  Goiania  ,2023-02-16 00:00:00,(91)91887-8570
104, Roberto da Martins  ,roberto.da.martins@outlook.com,,São Paulo,2024-02-16 00:00:00,(50)92703-4361
587,  Diego Santana,diego.santana@hotmail.com,55,RJ,2021-03-27 00:00:00,0000
1104,Samuel Araujo,samuel.araujo@empresa.com.br,81,  RIO  ,2020-10-30 00:00:00,(63)93883-7714
54,Hugo Carvalho Jr.,hugo.carvalho.jr.@None,77,MANAUS,2022-09-21 00:00:00,(36)91686-6170
152,oSfia Oliveira,osfia.oliveira437@yahoo.com.br,84,Curitiba,2022-01-06 00:00:00,(58)98925-5157
404,LAURA DO PEREIRA,laura.do.pereira@mail(at)domain.com,55,bh,2020-09-20 00:00:00,
208,João Barbosa,joão.barbosa@gmail.com,53,Manaus,2021-03-17 00:00:00,(56)98970-2390
1180,Igor Santana,igor.santana@user#mail.com,-25,salvador,2023-01-29 00:00:00,(42)94674-7826
9,João Barbosa,joão.barbosa@gmail.com,77,poa,2021-09-03 00:00:00,(97)94853-7615
1015,  laura oliveira  ,laura.oliveira@gmail.com,33,Porto Alegre,2022-01-01 00:00:00,
453,CARLOS CARVALHO,carlos.carvalho@gmail.com,53,DESCONHECIDO,2022-11-29 00:00:00,(42)95532-8307
254, Laura Santana iFlho,laura.santana.iflho@outlook.com,66,SAO JOSE DOS CAMPOS,2021-07-20 00:00:00,(94)93378-4961
897,RAFAEL SILVA,,18,bh,2022-07-22 00:00:00,(26)91256-7298
1092,Sandra da Silva,sandra.da.silva@empresa.com.br,27,SP,2021-07-04 00:00:00,(72)97547-1611
881,Sandra Oliveira  ,sandra.oliveira@yahoo.com.br,77,BELO HORIZONTE,2022-01-04 00:00:00,(88)94408-1070
1178,  LIVIA RIBEIRO ,livia.ribeirogmail.com,71,aslvador,2021-09-26 00:00:00,(22)97276-8432
624,R. CAMPOS,r.campos@hotmail.com,26,FORTALEZA,2022-01-16 00:00:00,(93)93265-4194
346,Marcos Almeida,,78,POA,2021-11-19 00:00:00,(56)99887-7977
1073,MARIANA NUNES,,999,SJC,2020-12-19 00:00:00,(32)94434-3610
263,Julia Martins,julia.martins@outlook.com,33,goiania,2020-10-30 00:00:00,(29)97974-7751
151,valentina da pereira,valentina.da.pereira@gmail.com,64,BH,2022-12-02 00:00:00,0000
473,  ROBERTO SANTANA  ,roberto.santana@hotmail.com,56,CTBA,2021-07-31 00:00:00,(91)91578-2590
641,camila do nunes,camila.do.nunes@hotmail.com,52,rio de janeiro ,2023-01-26 00:00:00,(31)96475-6375
927,  LUCAS MOURA ,lucas.mourayahoo.com.br,60,GOIANIA,2020-05-04 00:00:00,(64)95488-1132
1175,Marcos Almeida Jr.,marcos.almeida.jr.274@mail(at)domain.com,53,Fotraleza ,2022-09-30 00:00:00,(23)92852-5750
551, HELENA ROCHA  ,helena.rocha@outlook.com,37, Sao Jose dos Campos,2022-06-24 00:00:00,(89)98537-6817
929,Mariana Rocha,mariana.rocha67@gmail.com,40,Recife,2023-01-18 00:00:00,(30)95817-1036
489,Gustavo Oliveira,gustavo.oliveira213@hotmail.com,49,  Rio,2022-07-01 00:00:00,(30)93255-9201
1125,tiago carvalho,tiago.carvalho@yahoo.com.br,29, Nitreoi  ,2021-01-30 00:00:00,(22)92066-3309
147,  FERNANDA LIMA SR.,fernanda.lima.sr.665@empresa.com.br,82,manaus,2021-03-25 00:00:00,(94)92275-9465
403,EDUARDO CAMPOS,eduardo.campos@hotmail.com,38,sp,2023-05-22 00:00:00,0000
955,gustavo nunes,,32,salvador,2020-05-14 00:00:00,(53)94621-3065
1170,Eduardo Martins,eduardo.martins@yahoo.com.br,51,São Paluo,2023-05-26 00:00:00,(60)97397-7853
660,PAULO SOUZA,paulo.souza@hotmail.com,32,Campinas,2021-10-04 00:00:00,XXXXX
464,C. Barbosa,c.barbosa970@gmail.com,trinta,Campinas,2022-09-20 00:00:00,(56)99810-1859
187,L. MENDES,l.mendes875@gmail.com,trinta,sjc,2020-11-30 00:00:00,(99)93906-8460
609,Mariana dos Rocha,mariana.dos.rocha@yahoo.com.br,70,Belo Horizonte,2021-12-17 00:00:00,(71)98933-2070
144,helnea pereira,helnea.pereira@outlook.com,56,,2021-04-10 00:00:00,
752,a. costa ,a.costa@outlook.com,53,sãopaulo,2021-12-08 00:00:00,(58)93879-2696
982,Hugo Nnues,hugo.nnues@outlook.com,26, manaus  ,2021-12-05 00:00:00,(53)99189-5325
198,Sandra Gomes,sandra.gomes@yahoo.com.br,32,  Niteroi  ,2021-04-21 00:00:00,(14)94854-8073
884,Igor Costa,igor.costa@empresa.com.br,70, Desconhecido  ,2023-03-09 00:00:00,(69)97663-5849
280,rafael almeida ,,30,belo horizonte,2022-04-10 00:00:00,(19)92941-3366
294,  MARIANA MOURA ,mariana.moura22@outlook.com,55, Rio ,2022-08-18 00:00:00,(15)94900-8270
1133, Beatriz de Araujo,beatriz.de.araujo@outlook.com,80,PORTO ALEGRE,2022-10-25 00:00:00,(49)99229-9563
401,Samuel Ferreira,samuel.ferreira@empresa.com.br,77,POA,2022-10-09 00:00:00,
123,RENATO ARAUJO,renato.araujo@hotmail.com,44,Campinas,2021-01-12 00:00:00,(92)92166-8736
203,SAMUEL MENDES,samuel.mendes@gmail.com,84, Rio,2021-10-25 00:00:00,(78)91672-2595
836,MARCOS NUNES,marcos.nunes@yahoo.com.br,39, SALVADOR,2022-07-11 00:00:00,(46)97192-2371
247,  Mateus Ribeior,mateus.ribeior@outlook.com,21,São Paulo,2020-07-20 00:00:00,(44)93783-9253
458,Renat oMoura jr,,114,Savlador,2023-11-02 00:00:00,(43)91451-9041
1173,HELENA PINTO,helena.pinto@yahoo.com.br,999,são pualo,2021-10-04 00:00:00,(21)92518-9645
385,Ana de Rocha,ana.de.rocha866@yahoo.com.br,21,ERCIFE,2021-11-28 00:00:00,(58)97815-2169
855,Clara Carvalho,clara.carvalho@empresa.com.br,21,são paulo,2022-05-15 00:00:00,(64)93949-5270
220,BRUN OALMEIDA,brun.oalmeida@hotmail.com,85,Desconhecido,2021-11-20 00:00:00,(40)99513-6503
642, J. Almeida,j.almeida@outlook.com,35,  Rio,2021-05-19 00:00:00,(16)96835-5002
2,Renato Carvalho,renato.carvalho678@outlook.com,26,NITEROI,2021-06-08 00:00:00,(37)95374-2169
113,helena almeida sr.,helena.almeida.sr.@empresa.com.br,44, soãpaulo,2021-05-26 00:00:00,(81)92525-6536
699,VITOR NUNES,vitor.nunes@outlook.com,28,Manaus ,2021-11-10 00:00:00,XXXXX
952,Rafael Nunes,rafael.nunes@gmail.com,18,SAO JOSE DO SCAMPOS ,2022-07-01 00:00:00,(62)96588-1682
1123,Mateus Souza,mateus.souza@empresa.com.br,73,rj,2022-08-28 00:00:00,(27)91537-4760
442,Alice Pereria,alice.pereria@gmail.com,34,  niteroi ,2023-07-03 00:00:00,(95)95801-7089
664,Bruno de Moura,bruno.de.moura@yahoo.com.br,18,RIO,2021-05-19 00:00:00,(40)98758-6986
1140,Hugo Costa,hugo.costa@outlook.com,49,Vila Velha,2023-03-10 00:00:00,(93)98059-3721
318,João Mendes,,16,Goiania,2022-06-10 00:00:00,(88)98350-3761
649, Ana Mendes ,ana.mendes@outlook.com,-1,Manaus,2020-02-16 00:00:00,(59)91669-3607
710,B. Ferreira,b.ferreira@hotmail.com,34, Salvador,2021-01-14 00:00:00,(79)91338-8613
973,Valentina Araujo,valentina.araujo@yahoo.com.br,-1,Fortaleza,2021-02-15 00:00:00,(51)98397-5327
628,Beatriz Costa,beatriz.costa967@gmail.com,33,,2023-02-03 00:00:00,(76)96150-2929
633,B. Mendes,b.mendes@yahoo.com.br,82,ctba,2021-01-20 00:00:00,(71)92893-7773
793,renato nunes   ,renato.nunes@empresa.com.br,72,São Paulo,2021-06-16 00:00:00,(13)95073-9944
1151,Lucas Souza,lucas.souza@empresa.com.br,66,NITEROI ,2022-02-20 00:00:00,(25)96499-3402
796,Julai Pinto,julai.pinto551@empresa.com.br,22,  belo horizonte  ,2022-06-13 00:00:00,(97)93603-3404
646,Paulo Pereira,paulo.pereira@gmail.com,77,Niterói,2020-06-05 00:00:00,(28)93754-8811
1013,rafael gomes,rafael.gomes@gmail.com,68,Belo Horizonte,2022-06-18 00:00:00,XXXXX
557,EDUARDO SILVA,eduardo.silva@empresa.com.br,60,SP,2023-02-17 00:00:00,(84)95699-2783
682,Rneato Pereira,rneato.pereira@empresa.com.br,39,saopaulo ,2020-10-23 00:00:00,(93)97266-4151
578,Alice Santana,alice.santana@outlook.com,59,poa,2020-11-19 00:00:00,(61)97049-6993
1110,d. mendes,d.mendes@hotmail.com,75,recife  ,2023-04-07 00:00:00,(88)98023-9558
525,Larissa dos Costa,larissa.dos.costa@yahoo.com.br,81,rio de janeiro,2023-01-02 00:00:00,(41)98557-3436
1060,BEATRIZ TEIXEIRA,beatriz.teixeira@None,62,saopaulo,2021-05-13 00:00:00,(39)97957-9977
541,SAMUEL BARBOSA,samuel.barbosa@outlook.com,trinta,,2022-05-19 00:00:00,(43)95002-9682
749, Alice Campos ,,42,SP,2022-05-16 00:00:00,(81)97568-8796
1154,MARCOS DA TEIXEIRA,marcos.da.teixeira@gmail.com,68,DESCONHECIDO,2023-05-06 00:00:00,(16)97626-6953
485,Laura Almeida,laura.almeida@gmail.com,57,são paulo,2023-01-28 00:00:00,(35)95525-3344
96,L. MOURA,l.moura@yahoo.com.br,22,Sao Paulo ,2021-05-15 00:00:00,(27)95945-3604
1021,beatriz silva ,,82,bh,2021-11-08 00:00:00,(86)95450-9335
564,MARIANA ALMEIDA,mariana.almeida@outlook.com,52,SJC,2023-07-21 00:00:00,(66)96592-1490
743,VALENTINA DOS SOUZA,valentina.dos.souza@hotmail.com,65,Recife,2020-09-25 00:00:00,(67)96841-2086
864,SOFIA CAMPOS ,sofia.campos@empresa.com.br,71,bh,2021-06-20 00:00:00,(87)93274-3146
892,CARLOS CARVALHO,carlos.carvalho@outlook.com,55,sp,2022-10-27 00:00:00,XXXXX
1039,fernanda de nunes,fernanda.de.nunes@outlook.com,999,Nitreoi ,2022-11-21 00:00:00,(14)99955-5708
207,MARCOS PINTO,marcos.pinto39@hotmail.com,58,NITERÓI,2021-11-19 00:00:00,(19)99849-4700
393,samuel ad ferreira,samuel.ad.ferreira@outlook.com,25,  goiania  ,2022-04-16 00:00:00,(91)91583-1130
795,Marcos Almeida,,71,Porto Alegre,2020-10-20 00:00:00,XXXXX
871,helena pereira,helena.pereira@gmail.com,61,sãopaulo,2022-06-02 00:00:00,
398,D. Almeida,,63,SAO PAULO,2023-09-17 00:00:00,(21)92253-2210
767,carlos ribeiro,carlos.ribeiro@outlook.com,-25,RIO,2021-12-12 00:00:00,(39)92823-4368
1144, Carlos da Pereira,carlos.da.pereira600@outlook.com,83,,2021-03-03 00:00:00,(60)95097-8541
1029,Roberto Araujo,roberto.araujo@outlook.com,25,  SAO PAULO ,2023-01-29 00:00:00,(57)96193-7864
643,JOÃO MOURA,joão.moura@outlook.com,74,Belo Horizonte,2020-12-08 00:00:00,XXXXX
613,JOÃO DOS SOUZA,,51,Sao Jose dos Campos,2022-04-23 00:00:00,(12)96091-6156
961,rafael gomes sr.,rafael.gomes.sr.@gmail.com,60,rio,2021-05-23 00:00:00,(62)93257-9122
726, VALENTINA ROCHA  ,valentina.rocha@gmail.com,41, bh,2022-09-26 00:00:00,(66)95430-8357
684,HELENA PINTO,helena.pinto@empresa.com.br,61,Fotraleza,2023-10-04 00:00:00,(31)93472-5683
99,Renato Mendes,renato.mendes@yahoo.com.br,22, Sao Jose dos Campos  ,2020-07-22 00:00:00,(51)93162-7337
805,HELENA ROCHA,helena.rocha@hotmail.com,33,  rio de janeiro,2020-04-27 00:00:00,(69)97161-4061
407,MARCOS IPNTO,marcos.ipnto378@outlook.com,17,Recife,2020-09-26 00:00:00,(18)91498-8713
503,  RENATO LIMA,renato.lima@yahoo.com.br,68,SP  ,2023-01-05 00:00:00,
1072,LAURA ARAUOJ,laura.arauoj176@hotmail.com,85,BH,2021-01-17 00:00:00,(88)99617-6081
1057,Helena Lima,helena.lima927@gmail.com,74,,2023-02-07 00:00:00,(62)99559-2004
930,HUGO MENDES,hugo.mendes@yahoo.com.br,64, CURITIBA ,2022-04-23 00:00:00,(82)93893-7286
780,VALENTINA MOURA  ,valentina.moura@yahoo.com.br,18,CTBA,2022-01-07 00:00:00,(46)92455-2233
201,Beatrzi Rocha,,58,  curitiba  ,2021-07-18 00:00:00,(91)98752-3770
135,TIAGO ARAUJO,tiago.araujo@hotmail.com,56,  goiania ,2020-06-27 00:00:00,(94)93913-9255
1052,S. MOURA,s.moura@yahoo.com.br,32,curitiba,2022-03-10 00:00:00,(38)94802-3242
41,Roberto Almeida,roberto.almeida@empresa.com.br,63,SAO JOSE DOS CAMPOS,2020-06-19 00:00:00,(96)97929-1842
1018,Rafael Oliveira,rafael.oliveira895@hotmail.com,79,ctba,2022-03-11 00:00:00,XXXXX
231,marcos araujo,marcos.araujo@empresa.com.br,33, Porot Alegre ,2022-05-28 00:00:00,(98)98273-4700
379,Ana Rocha,,25, SAO PAULO  ,2022-02-19 00:00:00,0000
289,Mariana Pinto,mariana.pinto@outlook.com,43,Dseconhecido,2022-09-26 00:00:00,(63)98388-3700
419,Fernanda Moura,fernanda.moura@gmail.com,28,bh,2022-05-04 00:00:00,(34)95208-2298
392,Igor da Costa,,52,rio de janeiro,2021-06-25 00:00:00,(26)98281-8082
593,Carlos Gomes,carlos.gomes24@contato@@empresa..com,83,sp,2022-01-17 00:00:00,(59)93110-1280
1087,marcos nunes,marcos.nuneshotmail.com,49,FORTALEZA,2021-11-17 00:00:00,(55)91950-9125
648,JOÃO DA COSTA,joão.da.costa@empresa.com.br,47,BH,2023-01-18 00:00:00,0000
1153,marcos ribeiro,marcos.ribeiro@hotmail.com,83,  porto alegre  ,2022-02-11 00:00:00,(41)97539-2554
521,Clara Lima,clara.lima@outlook.com,44,SJC,2022-08-20 00:00:00,(17)95920-5221
65,PEDRO TEIXEIRA,pedro.teixeira@outlook.com,76,RJ,2020-02-15 00:00:00,(32)99589-7229
15,camila silva,camila.silva@gmail.com,67,GOIANIA,2022-03-15 00:00:00,(89)95930-7653
1065,  mariana ferreira,mariana.ferreira@gmail.com,57,  RCEIFE ,2023-09-14 00:00:00,(99)94253-5505
493,JOÃO FERREIRA  ,joão.ferreira@gmail.com,30,rio de janeiro,2023-06-13 00:00:00,(98)91497-8807
380,DIEGO CAMPOS SR.,diego.campos.sr.@empresa.com.br,47, POA ,2021-08-15 00:00:00,(37)93246-9535
188,Clara dos Souza,,51,Belo Horizotne,2021-09-20 00:00:00,(72)95705-7996
764,Pedro Almeida,pedro.almeida@user#mail.com,67,SãoPaulo,2020-07-29 00:00:00,(93)91208-2485
217,Mateus Carvalho,,67,SãoPaulo,2022-11-19 00:00:00,(53)99698-1535
792,Tiago Oliveira,tiago.oliveira@hotmail.com,-25,BH,2023-05-12 00:00:00,(76)91023-6641
1077,Lucas Mendes,lucas.mendes@outlook.com,17,RIO DE JANEIRO,2021-10-16 00:00:00,(40)94395-4070
879,lucas efrreira,lucas.efrreira@yahoo.com.br,20,são paulo,2022-11-06 00:00:00,(78)94345-8925
338,DiegoR ibeiro,diegor.ibeiro@gmail.com,17,VILA VELHA,2021-12-27 00:00:00,0000
720, FERNANDA BARBOSA ,fernanda.barbosa@ ,22,Sao Paulo,2020-09-14 00:00:00,0000
296,MARCOS DA COSTA,marcos.da.costa@hotmail.com,41,RJ,2021-05-31 00:00:00,(65)99278-8101
1017,Hugo do Oliveira,hugo.do.oliveira@outlook.com,34,Niterói,2021-12-14 00:00:00,(21)95602-2527
456,Mateus dos Barbosa,mateus.dos.barbosa@empresa.com.br,72,MANAUS,2021-08-22 00:00:00,(64)94149-7755
816,João Costa,joão.costa@gmail.com,21,niterói,2021-01-07 00:00:00,XXXXX
270,Camila Nunes Sr. ,camila.nunes.sr.@yahoo.com.br,36,  CAMPINAS,2021-07-12 00:00:00,(66)94454-9270
996, GUSTAVO MOURA,gustavo.moura@empresa.com.br,76,SP,2022-06-12 00:00:00,(31)91768-4709
202,ANA CAMPOS,ana.campos@yahoo.com.br,35,brasília,2020-08-12 00:00:00,(21)93376-3525
162,Tiago Ribeiro,tiago.ribeiro746@hotmail.com,26, RIO DE JANERIO  ,2022-09-05 00:00:00,(24)95300-3544
730,BEATRIZ CAMPOS,beatriz.campos@ ,-25,RIO D EJANEIRO,2022-07-24 00:00:00,(43)95642-5478
402,JOÃO SANTANA,joão.santana@hotmail.com,71,rio de janeiro,2022-03-30 00:00:00,0000
703,Paulo Santana,paulo.santana939@gmail.com,-1,BH,2021-11-23 00:00:00,(57)94519-6842
1130, CLARA BARBOSA ,clara.barbosa@hotmail.com,59,sjc,2022-04-10 00:00:00,(60)92024-8415
566,GUSTAVO TEIXEIRA ,,66, DESCONHECIDO  ,2023-08-25 00:00:00,XXXXX
1022,EHLENA DE ARAUJO,ehlena.de.araujoempresa.com.br,,,2020-06-24 00:00:00,(51)96078-4232
1026,Igor Teixeira,igor.teixeira@mail(at)domain.com,31,BH,2021-12-01 00:00:00,(58)95308-7441
1105, Renato Souza ,renato.souza601@outlook.com,60,são paulo,2021-10-03 00:00:00,
206,Livia Campos,livia.campos@user#mail.com,-25,SãoPaulo,2020-12-05 00:00:00,0000
35,Sofia Pinto,sofia.pinto@gmail.com,27,  desconhecido ,2021-09-12 00:00:00,(72)95835-6549
776,vitor silva,vitor.silva@outlook.com,84,  DESCONHECIDO ,2020-06-01 00:00:00,(40)98596-2481
509,DIEGO ALMEIDA,diego.almeida111@gmail.com,28,dseconhecido,2022-10-22 00:00:00,(47)98041-4943
892,CARLOS CARVALHO ,carlos.carvalho@outlook.com,55,sp,2022-10-27 00:00:00,XXXXX
92,julia rocha,julia.rocha@hotmail.com,73, recife  ,2021-10-05 00:00:00,(64)98272-9006
898, PAULO DO SOUZA,paulo.do.souza@yahoo.com.br,52,São Paulo,2020-08-22 00:00:00,(95)97020-7684
565,roberto costa,roberto.costahotmail.com,34,Vila Velha,2021-11-01 00:00:00,(62)99871-3440
777,  livia silva  ,livia.silva@gmail.com,18,SP,2022-12-29 00:00:00,(19)96570-9824
242,Clara Pereira,clara.pereira@None,46,RJ,2020-06-03 00:00:00,(41)98248-7364
14,Rafael Barbosa,rafael.barbosa@contato@@empresa..com,71,BH,2022-07-16 00:00:00,
316,Hugo Santana,,32,sp,2022-12-12 00:00:00,(97)97852-8500
601,BRUNO RIBEIRO FILHO,bruno.ribeiro.filho@empresa.com.br,24,rio de janeiro,2020-09-20 00:00:00,0000
388,Diego de Carvalho,diego.de.carvalho@hotmail.com,33,RECFIE,2020-12-31 00:00:00,(91)94245-3947
167,bruno nunes,bruno.nunes@gmail.com,42,  Porto Alegre,2021-12-03 00:00:00,0000
841,JULIA ALMEIDA  ,julia.almeida@hotmail.com,52,Belo Horizonte,2021-07-14 00:00:00,(11)93838-5320
21,Rafael Silva,rafael.silva@gmail.com,55,Foratleza,2023-09-02 00:00:00,(98)92983-1672
647,Paulo da Silva,paulo.da.silva@yahoo.com.br,32,desconhecido,2022-08-12 00:00:00,(36)91167-3073
1155,Julia Silva,julia.silva@hotmail.com,75,Rio ed Janeiro,2023-01-03 00:00:00,
832,sofia gomes,sofia.gomes@hotmail.com,46,  RIO DE JANEIRO ,2019-12-26 00:00:00,(93)97299-4066
563,Lucas dos Gomes,lucas.dos.gomes@hotmail.com,23,CURITIBA,2020-07-15 00:00:00,(64)91500-8241
1129,hugo costa,,32,RJ,2021-04-07 00:00:00,(16)93046-7485
687,Larissa Araujo,larissa.araujo@None,55, rio de janeiro,2021-12-27 00:00:00,(78)98871-5006
958,DIEGO RIBEIRO,diego.ribeiro@yahoo.com.br,83,bh,2020-03-17 00:00:00,(94)92930-9077
190,Bruno Gomes,bruno.gomes@yahoo.com.br,34,Porto Alegre,2022-12-04 00:00:00,XXXXX
976,diego souza sr.,diego.souza.sr.yahoo.com.br,24,  Manaus  ,2022-06-20 00:00:00,0000
700,Carlos Barbosa,,30,Belo Horizonte,2022-12-18 00:00:00,
511,Sofia da Ferreira,sofia.da.ferreira@empresa.com.br,64,SÃO PAULO,2021-06-29 00:00:00,(74)99315-7355
1083,MARIANA OLIVEIRA,mariana.oliveira@yahoo.com.br,-25,são paulo,2020-08-12 00:00:00,(84)96193-2001
475,SANDRA PINTO,sandra.pinto902@empresa.com.br,37,Vila Velha,2022-09-30 00:00:00,(73)96633-6566
857,Mariana Santana,mariana.santana@contato@@empresa..com,30,Rio,2022-11-25 00:00:00,0000
748, Hugo Ferreira ,hugo.ferreira@mail(at)domain.com,-25,POA,2023-02-16 00:00:00,0000
253, P. ORCHA ,p.orchaoutlook.com,39,SJC,2022-01-18 00:00:00,(69)98371-5342
22, Renato Nunes  ,renato.nunes@hotmail.com,84,Vila Velha,2022-07-17 00:00:00,(42)98613-7209
460,mariana do santana,mariana.do.santana@empresa.com.br,61, SãoPaulo,2021-12-18 00:00:00,0000
1185,HUGO OLIVEIRA,hugo.oliveira286@gmail.com,142,SÃO PAULO,2022-07-15 00:00:00,(32)99640-1395
277,Camila Pinto,,32,Manaus,2021-09-28 00:00:00,0000
956,Alice dos Lima,alice.dos.lima@empresa.com.br,84,  Brasília,2023-03-03 00:00:00,(42)97119-4435
434,  PEDRO CARVALHO JR  ,pedro.carvalho@empresa.com.br,18,SJC,2022-03-23 00:00:00,0000
386,Camila Gomes,camila.gomes@gmail.com,43,Sao Jose dos Campos,2022-06-17 00:00:00,(15)93458-7243
806,HELENA SANTANA,helena.santanahotmail.com,16,SÃO PAULO,2022-01-16 00:00:00,0000
344,c. lima,c.lima@empresa.com.br,22,são paulo,2022-03-06 00:00:00,(99)93632-8156
770,RENATO MENDES,renato.mendes@outlook.com,21,RJ,2021-12-04 00:00:00,(94)91198-1052
131,Eduardo Teixeira,eduardo.teixeira@empresa.com.br,17,Manaus,2021-04-10 00:00:00,(53)95557-1824
872,Samuel Santana,samuel.santana@outlook.com,70,SãoPaulo,2022-10-20 00:00:00,(28)96159-1095
1124,  ana barbsoa ,,-1,Brasília,2021-12-26 00:00:00,(36)91971-3983
88,Diego Teixeira,diego.teixeira@gmail.com,21,Fortaleza,2021-02-03 00:00:00,0000
331,Lucas Nunes,lucas.nunes@gmail.com,11,SP,2021-03-27 00:00:00,
936,  Eduardo Moura ,eduardo.moura@user#mail.com,58,são paulo,2021-08-16 00:00:00,XXXXX
467,Paulo dos Lima,paulo.dos.lima@outlook.com,41,,2023-04-26 00:00:00,(36)93082-9490
122,Bruno Ribeiro,bruno.ribeiro@outlook.com,127,  rio de janeiro  ,2023-01-28 00:00:00,(98)99759-8794
1045,  JOAO CAMPOS  ,joao.campos929@outlook.com,22,desconhecido,2022-06-11 00:00:00,(29)99410-6988
1096,MARIA TEIXEIRA FILHO,,49,niteroi,2022-11-15 00:00:00,(71)98592-1555
1131,Mariana Pereira,mariana.pereira@gmail.com,45,  RIO DE JANEIRO  ,2020-07-18 00:00:00,(85)95437-5229
861,Mari aNunes,mari.anunes@outlook.com,65,BELO HORIZONTE,2020-11-17 00:00:00,0000
1127,maria dos barbosa,maria.dos.barbosa@empresa.com.br,60,fotraleza,2021-11-14 00:00:00,(48)96883-8443
